record_id,time_slot,house,date,day,month,time,subject_id,age,response,dynamic_house_size,static_house_size,wealth,rain
1763,2,11,4/28/05,Thursday,4,6:17,28,44,manufacture,9,9,7350,71
1764,2,11,4/28/05,Thursday,4,6:17,43,17,z,9,9,7350,71
1765,3,21,4/28/05,Thursday,4,6:47,8,45,agriculture,13,11,7600,71
1766,3,21,4/28/05,Thursday,4,6:47,25,50,livestock,13,11,7600,71
1767,4,22,4/28/05,Thursday,4,7:17,39,57,agriculture,8,8,12475,71
1768,4,22,4/28/05,Thursday,4,7:17,34,26,agriculture,8,8,12475,71
1769,5,30,4/28/05,Thursday,4,7:47,38,28,z,5,5,4800,71
1770,6,12,4/28/05,Thursday,4,8:17,15,32,finca,4,4,5550,71
1771,6,12,4/28/05,Thursday,4,8:17,29,13,school,4,4,5550,71
1772,8,19,4/28/05,Thursday,4,9:17,33,67,agriculture,5,5,6300,71
1773,9,6,4/28/05,Thursday,4,9:47,45,27,agriculture,7,7,800,71
1774,10,9,4/28/05,Thursday,4,10:17,23,43,agriculture,10,10,4975,71
1775,10,9,4/28/05,Thursday,4,10:17,14,16,school,10,10,4975,71
1776,10,9,4/28/05,Thursday,4,10:17,9,14,school,10,10,4975,71
1777,11,17,4/28/05,Thursday,4,10:46,13,31,gold,9,9,8600,71
1778,13,7,4/28/05,Thursday,4,11:47,37,28,agriculture,3,3,7175,71
1779,13,7,4/28/05,Thursday,4,11:47,31,62,z,3,3,7175,71
1780,14,24,4/28/05,Thursday,4,12:17,18,35,gold,9,10,2975,71
1781,14,24,4/28/05,Thursday,4,12:17,30,16,z,9,10,2975,71
1782,15,13,4/28/05,Thursday,4,12:47,41,60,agriculture,6,6,3300,71
1783,15,15,4/28/05,Thursday,4,12:47,27,18,agriculture,7,6,745,71
1784,15,13,4/28/05,Thursday,4,12:47,10,14,school,6,6,3300,71
1785,16,5,4/28/05,Thursday,4,13:17,1,27,wage,8,8,3175,71
1786,17,1,4/28/05,Thursday,4,13:47,7,15,school,8,13,6050,71
1787,17,1,4/28/05,Thursday,4,13:47,19,13,school,8,13,6050,71
1788,18,4,4/28/05,Thursday,4,14:17,6,30,manufacture,10,11,7275,71
1789,18,4,4/28/05,Thursday,4,14:17,40,18,steady_job,10,11,7275,71
1790,19,26,4/28/05,Thursday,4,14:47,42,24,steady_job,4,4,14650,71
1791,20,29,4/28/05,Thursday,4,15:17,20,43,finca,3,3,56200,71
1792,20,29,4/28/05,Thursday,4,15:17,22,14,finca,3,3,56200,71
1793,23,18,4/28/05,Thursday,4,16:47,44,16,school,11,9,1300,71
1794,24,10,4/28/05,Thursday,4,17:17,26,46,agriculture,8,9,7975,71
1795,25,16,4/28/05,Thursday,4,17:47,11,29,z,9,7,2100,71
1796,1,12,5/16/05,Monday,5,5:53,15,32,finca,4,4,5550,180
1797,1,12,5/16/05,Monday,5,5:53,29,13,z,4,4,5550,180
1798,2,22,5/16/05,Monday,5,6:23,39,57,fishing,9,8,12475,180
1799,2,22,5/16/05,Monday,5,6:23,34,26,z,9,8,12475,180
1800,3,26,5/16/05,Monday,5,6:53,42,24,steady_job,4,4,14650,180
1801,4,19,5/16/05,Monday,5,7:23,33,67,agriculture,5,5,6300,180
1802,6,1,5/16/05,Monday,5,8:23,19,13,agriculture,8,13,6050,180
1803,7,6,5/16/05,Monday,5,8:53,45,27,z,7,7,800,180
1804,9,17,5/16/05,Monday,5,9:53,13,31,agriculture,9,9,8600,180
1805,10,29,5/16/05,Monday,5,10:23,20,43,finca,3,3,56200,180
1806,10,29,5/16/05,Monday,5,10:23,22,14,finca,3,3,56200,180
1807,11,13,5/16/05,Monday,5,10:53,10,14,domestic,9,6,3300,180
1808,11,13,5/16/05,Monday,5,10:53,41,60,z,9,6,3300,180
1809,11,15,5/16/05,Monday,5,10:53,27,18,z,4,6,745,180
1810,12,21,5/16/05,Monday,5,11:23,8,45,gold,13,11,7600,180
1811,12,21,5/16/05,Monday,5,11:23,25,50,manufacture,13,11,7600,180
1812,13,16,5/16/05,Monday,5,11:53,11,29,z,9,7,2100,180
1813,14,4,5/16/05,Monday,5,12:23,40,18,z,9,11,7275,180
1814,15,5,5/16/05,Monday,5,12:53,1,27,finca,8,8,3175,180
1815,15,5,5/16/05,Monday,5,12:53,4,15,finca,8,8,3175,180
1816,16,10,5/16/05,Monday,5,13:23,26,46,z,8,9,7975,180
1817,17,7,5/16/05,Monday,5,13:53,37,28,z,3,3,7175,180
1818,17,7,5/16/05,Monday,5,13:53,31,62,wage,3,3,7175,180
1819,18,9,5/16/05,Monday,5,14:23,14,16,agriculture,10,10,4975,180
1820,18,9,5/16/05,Monday,5,14:23,9,14,agriculture,10,10,4975,180
1821,18,9,5/16/05,Monday,5,14:23,23,43,steady_job,10,10,4975,180
1822,19,18,5/16/05,Monday,5,14:53,44,16,firewood,11,9,1300,180
1823,19,18,5/16/05,Monday,5,14:53,21,17,z,11,9,1300,180
1824,20,24,5/16/05,Monday,5,15:23,18,35,z,10,10,2975,180
1825,20,24,5/16/05,Monday,5,15:23,30,16,z,10,10,2975,180
1826,20,24,5/16/05,Monday,5,15:23,36,18,z,10,10,2975,180
1827,21,31,5/16/05,Monday,5,15:53,2,19,firewood,8,7,600,180
1828,21,31,5/16/05,Monday,5,15:53,24,50,z,8,7,600,180
1829,22,30,5/16/05,Monday,5,16:23,38,28,z,5,5,4800,180
1830,23,11,5/16/05,Monday,5,16:53,43,17,z,9,9,7350,180
1831,23,11,5/16/05,Monday,5,16:53,28,44,z,9,9,7350,180
1832,24,23,5/16/05,Monday,5,17:23,17,40,agriculture,7,6,4050,180
1833,25,25,5/16/05,Monday,5,17:53,5,40,z,8,9,5925,180
1834,1,29,5/17/05,Tuesday,5,5:50,20,43,finca,3,3,56200,180
1835,1,29,5/17/05,Tuesday,5,5:50,22,14,finca,3,3,56200,180
1836,2,31,5/17/05,Tuesday,5,6:20,2,19,z,8,7,600,180
1837,2,31,5/17/05,Tuesday,5,6:20,24,50,z,8,7,600,180
1838,3,12,5/17/05,Tuesday,5,6:50,15,32,finca,4,4,5550,180
1839,3,12,5/17/05,Tuesday,5,6:50,29,13,z,4,4,5550,180
1840,4,24,5/17/05,Tuesday,5,7:19,30,16,agriculture,10,10,2975,180
1841,4,24,5/17/05,Tuesday,5,7:19,18,35,gold,10,10,2975,180
1842,4,24,5/17/05,Tuesday,5,7:19,36,18,z,10,10,2975,180
1843,5,6,5/17/05,Tuesday,5,7:50,45,27,agriculture,7,7,800,180
1844,6,22,5/17/05,Tuesday,5,8:20,39,57,gold,9,8,12475,180
1845,6,22,5/17/05,Tuesday,5,8:20,34,26,gold,9,8,12475,180
1846,7,23,5/17/05,Tuesday,5,8:50,17,40,manufacture,7,6,4050,180
1847,8,19,5/17/05,Tuesday,5,9:20,33,67,agriculture,5,5,6300,180
1848,9,9,5/17/05,Tuesday,5,9:50,14,16,z,10,10,4975,180
1849,9,9,5/17/05,Tuesday,5,9:50,9,14,z,10,10,4975,180
1850,9,9,5/17/05,Tuesday,5,9:50,23,43,steady_job,10,10,4975,180
1851,10,7,5/17/05,Tuesday,5,10:20,31,62,agriculture,3,3,7175,180
1852,10,7,5/17/05,Tuesday,5,10:20,37,28,agriculture,3,3,7175,180
1853,11,10,5/17/05,Tuesday,5,10:50,26,46,agriculture,8,9,7975,180
1854,12,5,5/17/05,Tuesday,5,11:20,1,27,finca,8,8,3175,180
1855,12,5,5/17/05,Tuesday,5,11:20,4,15,finca,8,8,3175,180
1856,13,25,5/17/05,Tuesday,5,11:50,5,40,agriculture,8,9,5925,180
1857,14,30,5/17/05,Tuesday,5,12:20,38,28,gold,5,5,4800,180
1858,15,4,5/17/05,Tuesday,5,12:50,40,18,z,9,11,7275,180
1859,16,16,5/17/05,Tuesday,5,13:20,11,29,gold,9,7,2100,180
1860,17,11,5/17/05,Tuesday,5,13:50,28,44,gold,9,9,7350,180
1861,17,11,5/17/05,Tuesday,5,13:50,43,17,z,9,9,7350,180
1862,18,26,5/17/05,Tuesday,5,14:20,42,24,z,4,4,14650,180
1863,19,13,5/17/05,Tuesday,5,14:50,41,60,z,9,6,3300,180
1864,19,13,5/17/05,Tuesday,5,14:50,10,14,z,9,6,3300,180
1865,19,15,5/17/05,Tuesday,5,14:50,27,18,z,4,6,745,180
1866,21,21,5/17/05,Tuesday,5,15:50,25,50,manufacture,13,11,7600,180
1867,21,21,5/17/05,Tuesday,5,15:50,8,45,z,13,11,7600,180
1868,22,17,5/17/05,Tuesday,5,16:20,13,31,z,9,9,8600,180
1869,23,1,5/17/05,Tuesday,5,16:50,7,15,agriculture,8,13,6050,180
1870,23,1,5/17/05,Tuesday,5,16:50,19,13,agriculture,8,13,6050,180
1871,24,18,5/17/05,Tuesday,5,17:20,21,17,z,11,9,1300,180
1872,24,18,5/17/05,Tuesday,5,17:20,44,16,z,11,9,1300,180
1873,1,23,5/18/05,Wednesday,5,5:53,17,40,agriculture,7,6,4050,180
1874,2,30,5/18/05,Wednesday,5,6:23,38,28,z,5,5,4800,180
1875,3,21,5/18/05,Wednesday,5,6:53,25,50,manufacture,13,11,7600,180
1876,3,21,5/18/05,Wednesday,5,6:53,8,45,manufacture,13,11,7600,180
1877,4,29,5/18/05,Wednesday,5,7:23,20,43,finca,3,3,56200,180
1878,4,29,5/18/05,Wednesday,5,7:23,22,14,finca,3,3,56200,180
1879,5,4,5/18/05,Wednesday,5,7:53,40,18,steady_job,9,11,7275,180
1880,6,16,5/18/05,Wednesday,5,8:23,11,29,manufacture,9,7,2100,180
1881,7,5,5/18/05,Wednesday,5,8:53,1,27,finca,8,8,3175,180
1882,7,5,5/18/05,Wednesday,5,8:53,4,15,finca,8,8,3175,180
1883,8,26,5/18/05,Wednesday,5,9:23,42,24,steady_job,4,4,14650,180
1884,9,12,5/18/05,Wednesday,5,9:53,15,32,finca,4,4,5550,180
1885,9,12,5/18/05,Wednesday,5,9:53,29,13,z,4,4,5550,180
1886,10,25,5/18/05,Wednesday,5,10:23,5,40,gold,8,9,5925,180
1887,11,7,5/18/05,Wednesday,5,10:53,31,62,agriculture,3,3,7175,180
1888,11,7,5/18/05,Wednesday,5,10:53,37,28,z,3,3,7175,180
1889,12,24,5/18/05,Wednesday,5,11:23,18,35,gold,10,10,2975,180
1890,12,24,5/18/05,Wednesday,5,11:23,36,18,z,10,10,2975,180
1891,12,24,5/18/05,Wednesday,5,11:23,30,16,z,10,10,2975,180
1892,13,11,5/18/05,Wednesday,5,11:53,28,44,agriculture,10,9,7350,180
1893,13,11,5/18/05,Wednesday,5,11:53,43,17,agriculture,10,9,7350,180
1894,14,18,5/18/05,Wednesday,5,12:23,21,17,firewood,11,9,1300,180
1895,14,18,5/18/05,Wednesday,5,12:23,44,16,school,11,9,1300,180
1896,16,19,5/18/05,Wednesday,5,13:23,33,67,agriculture,5,5,6300,180
1897,17,31,5/18/05,Wednesday,5,13:53,2,19,agriculture,4,7,600,180
1898,18,10,5/18/05,Wednesday,5,14:23,26,46,agriculture,8,9,7975,180
1899,19,1,5/18/05,Wednesday,5,14:53,7,15,agriculture,8,13,6050,180
1900,19,1,5/18/05,Wednesday,5,14:53,19,13,z,8,13,6050,180
1901,20,17,5/18/05,Wednesday,5,15:23,13,31,manufacture,9,9,8600,180
1902,21,13,5/18/05,Wednesday,5,15:53,41,60,agriculture,9,6,3300,180
1903,21,15,5/18/05,Wednesday,5,15:53,27,18,manufacture,4,6,745,180
1904,21,13,5/18/05,Wednesday,5,15:53,10,14,z,9,6,3300,180
1905,22,22,5/18/05,Wednesday,5,16:23,39,57,gold,9,8,12475,180
1906,22,22,5/18/05,Wednesday,5,16:23,34,26,gold,9,8,12475,180
1907,23,6,5/18/05,Wednesday,5,16:53,45,27,fishing,7,7,800,180
1908,25,9,5/18/05,Wednesday,5,17:53,23,43,z,10,10,4975,180
1909,25,9,5/18/05,Wednesday,5,17:53,14,16,z,10,10,4975,180
1910,25,9,5/18/05,Wednesday,5,17:53,9,14,z,10,10,4975,180
1911,1,13,5/19/05,Thursday,5,6:00,41,60,z,9,6,3300,180
1912,1,15,5/19/05,Thursday,5,6:00,27,18,z,4,6,745,180
1913,1,13,5/19/05,Thursday,5,6:00,10,14,z,9,6,3300,180
1914,2,24,5/19/05,Thursday,5,6:30,18,35,z,10,10,2975,180
1915,2,24,5/19/05,Thursday,5,6:30,36,18,z,10,10,2975,180
1916,2,24,5/19/05,Thursday,5,6:30,30,16,z,10,10,2975,180
1917,3,7,5/19/05,Thursday,5,7:00,31,62,fishing,3,3,7175,180
1918,3,7,5/19/05,Thursday,5,7:00,37,28,manufacture,3,3,7175,180
1919,4,22,5/19/05,Thursday,5,7:30,39,57,gold,9,8,12475,180
1920,4,22,5/19/05,Thursday,5,7:30,34,26,gold,9,8,12475,180
1921,5,25,5/19/05,Thursday,5,8:00,5,40,gold,8,9,5925,180
1922,6,5,5/19/05,Thursday,5,8:30,1,27,finca,8,8,3175,180
1923,6,5,5/19/05,Thursday,5,8:30,4,15,finca,8,8,3175,180
1924,7,30,5/19/05,Thursday,5,9:00,38,28,domestic,5,5,4800,180
1925,8,1,5/19/05,Thursday,5,9:30,7,15,z,8,13,6050,180
1926,8,1,5/19/05,Thursday,5,9:30,19,13,z,8,13,6050,180
1927,9,26,5/19/05,Thursday,5,10:00,42,24,z,4,4,14650,180
1928,11,17,5/19/05,Thursday,5,11:00,13,31,manufacture,9,9,8600,180
1929,12,31,5/19/05,Thursday,5,11:30,2,19,agriculture,4,7,600,180
1930,13,9,5/19/05,Thursday,5,12:00,14,16,fishing,10,10,4975,180
1931,13,9,5/19/05,Thursday,5,12:00,9,14,fishing,10,10,4975,180
1932,13,9,5/19/05,Thursday,5,12:00,23,43,manufacture,10,10,4975,180
1933,15,19,5/19/05,Thursday,5,13:00,33,67,z,5,5,6300,180
1934,16,6,5/19/05,Thursday,5,13:30,45,27,agriculture,7,7,800,180
1935,17,4,5/19/05,Thursday,5,14:00,40,18,steady_job,9,11,7275,180
1936,18,10,5/19/05,Thursday,5,14:30,26,46,agriculture,8,9,7975,180
1937,19,21,5/19/05,Thursday,5,15:00,8,45,gold,13,11,7600,180
1938,19,21,5/19/05,Thursday,5,15:00,25,50,z,13,11,7600,180
1939,20,12,5/19/05,Thursday,5,15:30,15,32,finca,4,4,5550,180
1940,20,12,5/19/05,Thursday,5,15:30,29,13,z,4,4,5550,180
1941,21,29,5/19/05,Thursday,5,16:00,22,14,other_work,3,3,56200,180
1942,22,11,5/19/05,Thursday,5,16:30,28,44,manufacture,10,9,7350,180
1943,22,11,5/19/05,Thursday,5,16:30,43,17,z,10,9,7350,180
1944,23,23,5/19/05,Thursday,5,17:00,17,40,manufacture,7,6,4050,180
1945,24,16,5/19/05,Thursday,5,17:30,11,29,agriculture,9,7,2100,180
1946,25,18,5/19/05,Thursday,5,18:00,21,17,z,11,9,1300,180
1947,25,18,5/19/05,Thursday,5,18:00,44,16,z,11,9,1300,180
1948,1,30,5/20/05,Friday,5,5:31,38,28,z,5,5,4800,180
1949,3,21,5/20/05,Friday,5,6:31,8,45,z,13,11,7600,180
1950,3,21,5/20/05,Friday,5,6:31,25,50,z,13,11,7600,180
1951,4,24,5/20/05,Friday,5,7:01,18,35,z,9,10,2975,180
1952,4,24,5/20/05,Friday,5,7:01,30,16,school,9,10,2975,180
1953,4,24,5/20/05,Friday,5,7:01,36,18,steady_job,9,10,2975,180
1954,5,17,5/20/05,Friday,5,7:31,13,31,z,9,9,8600,180
1955,6,16,5/20/05,Friday,5,8:01,11,29,gold,9,7,2100,180
1956,7,19,5/20/05,Friday,5,8:31,33,67,manufacture,5,5,6300,180
1957,8,29,5/20/05,Friday,5,9:01,22,14,finca,3,3,56200,180
1958,9,12,5/20/05,Friday,5,9:31,15,32,finca,4,4,5550,180
1959,9,12,5/20/05,Friday,5,9:31,29,13,school,4,4,5550,180
1960,10,26,5/20/05,Friday,5,10:01,42,24,steady_job,4,4,14650,180
1961,11,22,5/20/05,Friday,5,10:31,39,57,agriculture,9,8,12475,180
1962,11,22,5/20/05,Friday,5,10:31,34,26,agriculture,9,8,12475,180
1963,12,9,5/20/05,Friday,5,11:01,23,43,z,10,10,4975,180
1964,12,9,5/20/05,Friday,5,11:01,14,16,school,10,10,4975,180
1965,12,9,5/20/05,Friday,5,11:01,9,14,school,10,10,4975,180
1966,13,31,5/20/05,Friday,5,11:31,2,19,agriculture,4,7,600,180
1967,14,11,5/20/05,Friday,5,12:01,28,44,agriculture,10,9,7350,180
1968,14,11,5/20/05,Friday,5,12:01,43,17,manufacture,10,9,7350,180
1969,15,10,5/20/05,Friday,5,12:31,26,46,agriculture,8,9,7975,180
1970,16,13,5/20/05,Friday,5,13:01,10,14,agriculture,9,6,3300,180
1971,16,15,5/20/05,Friday,5,13:01,27,18,agriculture,4,6,745,180
1972,16,13,5/20/05,Friday,5,13:01,41,60,z,9,6,3300,180
1973,17,5,5/20/05,Friday,5,13:31,1,27,finca,8,8,3175,180
1974,17,5,5/20/05,Friday,5,13:31,4,15,finca,8,8,3175,180
1975,18,6,5/20/05,Friday,5,14:01,45,27,steady_job,7,7,800,180
1976,19,23,5/20/05,Friday,5,14:31,17,40,manufacture,7,6,4050,180
1977,20,1,5/20/05,Friday,5,15:01,7,15,agriculture,8,13,6050,180
1978,20,1,5/20/05,Friday,5,15:01,19,13,z,8,13,6050,180
1979,21,4,5/20/05,Friday,5,15:31,40,18,hunting,9,11,7275,180
1980,23,7,5/20/05,Friday,5,16:31,31,62,agriculture,3,3,7175,180
1981,23,7,5/20/05,Friday,5,16:31,37,28,z,3,3,7175,180
1982,24,18,5/20/05,Friday,5,17:01,44,16,z,11,9,1300,180
1983,24,18,5/20/05,Friday,5,17:01,21,17,z,11,9,1300,180
1984,25,25,5/20/05,Friday,5,17:31,5,40,z,8,9,5925,180
1985,1,24,5/21/05,Saturday,5,5:51,30,16,domestic,9,10,2975,180
1986,1,24,5/21/05,Saturday,5,5:51,18,35,livestock,9,10,2975,180
1987,1,24,5/21/05,Saturday,5,5:51,36,18,z,9,10,2975,180
1988,3,12,5/21/05,Saturday,5,6:51,15,32,finca,4,4,5550,180
1989,3,12,5/21/05,Saturday,5,6:51,29,13,finca,4,4,5550,180
1990,4,30,5/21/05,Saturday,5,7:21,38,28,z,5,5,4800,180
1991,5,5,5/21/05,Saturday,5,7:51,1,27,finca,8,8,3175,180
1992,5,5,5/21/05,Saturday,5,7:51,4,15,finca,8,8,3175,180
1993,6,18,5/21/05,Saturday,5,8:21,44,16,agriculture,11,9,1300,180
1994,6,18,5/21/05,Saturday,5,8:21,21,17,z,11,9,1300,180
1995,7,4,5/21/05,Saturday,5,8:51,40,18,hunting,9,11,7275,180
1996,8,11,5/21/05,Saturday,5,9:21,43,17,agriculture,10,9,7350,180
1997,8,11,5/21/05,Saturday,5,9:21,28,44,agriculture,10,9,7350,180
1998,10,10,5/21/05,Saturday,5,10:20,26,46,agriculture,8,9,7975,180
1999,11,13,5/21/05,Saturday,5,10:51,10,14,agriculture,9,6,3300,180
2000,11,15,5/21/05,Saturday,5,10:51,27,18,agriculture,4,6,745,180
2001,12,21,5/21/05,Saturday,5,11:21,25,50,agriculture,13,11,7600,180
2002,12,21,5/21/05,Saturday,5,11:21,8,45,hunting,13,11,7600,180
2003,13,25,5/21/05,Saturday,5,11:51,5,40,hunting,8,9,5925,180
2004,14,17,5/21/05,Saturday,5,12:21,13,31,gold,9,9,8600,180
2005,15,22,5/21/05,Saturday,5,12:51,34,26,agriculture,9,8,12475,180
2006,15,22,5/21/05,Saturday,5,12:51,39,57,z,9,8,12475,180
2007,16,19,5/21/05,Saturday,5,13:21,33,67,agriculture,5,5,6300,180
2008,17,23,5/21/05,Saturday,5,13:51,17,40,z,7,6,4050,180
2009,18,16,5/21/05,Saturday,5,14:21,11,29,firewood,9,7,2100,180
2010,19,29,5/21/05,Saturday,5,14:35,22,14,finca,3,3,56200,180
2011,19,31,5/21/05,Saturday,5,14:51,2,19,agriculture,4,7,600,180
2012,20,7,5/21/05,Saturday,5,15:21,31,62,z,3,3,7175,180
2013,20,7,5/21/05,Saturday,5,15:21,37,28,z,3,3,7175,180
2014,21,6,5/21/05,Saturday,5,15:51,45,27,steady_job,7,7,800,180
2015,22,9,5/21/05,Saturday,5,16:21,23,43,agriculture,10,10,4975,180
2016,22,9,5/21/05,Saturday,5,16:21,14,16,agriculture,10,10,4975,180
2017,22,9,5/21/05,Saturday,5,16:21,9,14,agriculture,10,10,4975,180
2018,23,26,5/21/05,Saturday,5,16:51,42,24,z,4,4,14650,180
2019,25,1,5/21/05,Saturday,5,17:52,7,15,finca,8,13,6050,180
2020,25,1,5/21/05,Saturday,5,17:52,19,13,z,8,13,6050,180
2021,1,4,5/22/05,Sunday,5,5:35,40,18,z,9,11,7275,180
2022,2,11,5/22/05,Sunday,5,6:05,43,17,z,10,9,7350,180
2023,2,11,5/22/05,Sunday,5,6:05,28,44,z,10,9,7350,180
2024,3,24,5/22/05,Sunday,5,6:35,18,35,z,9,10,2975,180
2025,3,24,5/22/05,Sunday,5,6:35,30,16,z,9,10,2975,180
2026,3,24,5/22/05,Sunday,5,6:35,36,18,z,9,10,2975,180
2027,4,7,5/22/05,Sunday,5,7:05,31,62,z,3,3,7175,180
2028,4,7,5/22/05,Sunday,5,7:05,37,28,z,3,3,7175,180
2029,5,26,5/22/05,Sunday,5,7:35,42,24,z,4,4,14650,180
2030,6,19,5/22/05,Sunday,5,8:05,33,67,z,5,5,6300,180
2031,7,12,5/22/05,Sunday,5,8:35,15,32,z,4,4,5550,180
2032,7,12,5/22/05,Sunday,5,8:35,29,13,z,4,4,5550,180
2033,8,21,5/22/05,Sunday,5,9:05,8,45,z,13,11,7600,180
2034,8,21,5/22/05,Sunday,5,9:05,25,50,z,13,11,7600,180
2035,10,18,5/22/05,Sunday,5,10:05,21,17,z,11,9,1300,180
2036,10,18,5/22/05,Sunday,5,10:05,44,16,z,11,9,1300,180
2037,11,9,5/22/05,Sunday,5,10:35,9,14,domestic,10,10,4975,180
2038,11,9,5/22/05,Sunday,5,10:35,23,43,z,10,10,4975,180
2039,11,9,5/22/05,Sunday,5,10:35,14,16,z,10,10,4975,180
2040,12,31,5/22/05,Sunday,5,11:05,2,19,z,4,7,600,180
2041,13,17,5/22/05,Sunday,5,11:35,13,31,z,9,9,8600,180
2042,15,16,5/22/05,Sunday,5,12:35,11,29,z,9,7,2100,180
2043,16,10,5/22/05,Sunday,5,13:05,26,46,z,8,9,7975,180
2044,17,13,5/22/05,Sunday,5,13:35,41,60,z,9,6,3300,180
2045,17,13,5/22/05,Sunday,5,13:35,10,14,z,9,6,3300,180
2046,17,15,5/22/05,Sunday,5,13:35,27,18,z,4,6,745,180
2047,20,5,5/22/05,Sunday,5,15:05,1,27,z,8,8,3175,180
2048,20,5,5/22/05,Sunday,5,15:05,4,15,z,8,8,3175,180
2049,22,1,5/22/05,Sunday,5,16:05,7,15,z,18,13,6050,180
2050,22,1,5/22/05,Sunday,5,16:05,19,13,z,18,13,6050,180
2051,22,1,5/22/05,Sunday,5,16:05,16,29,z,18,13,6050,180
2052,23,22,5/22/05,Sunday,5,16:35,39,57,z,9,8,12475,180
2053,23,22,5/22/05,Sunday,5,16:35,34,26,z,9,8,12475,180
2054,24,6,5/22/05,Sunday,5,17:05,45,27,z,7,7,800,180
2055,1,12,6/15/05,Wednesday,6,5:53,15,32,z,5,4,5550,365
2056,1,12,6/15/05,Wednesday,6,5:53,29,13,z,5,4,5550,365
2057,2,21,6/15/05,Wednesday,6,6:22,25,50,gold,12,11,7600,365
2058,3,24,6/15/05,Wednesday,6,6:53,30,16,fishing,11,10,2975,365
2059,3,24,6/15/05,Wednesday,6,6:53,18,35,gold,11,10,2975,365
2060,3,24,6/15/05,Wednesday,6,6:53,36,18,steady_job,11,10,2975,365
2061,4,10,6/15/05,Wednesday,6,7:23,26,46,z,8,9,7975,365
2062,5,11,6/15/05,Wednesday,6,7:53,43,17,manufacture,10,9,7350,365
2063,5,11,6/15/05,Wednesday,6,7:53,28,44,z,10,9,7350,365
2064,6,17,6/15/05,Wednesday,6,8:23,13,31,agriculture,9,9,8600,365
2065,7,22,6/15/05,Wednesday,6,8:53,39,57,finca,9,8,12475,365
2066,7,22,6/15/05,Wednesday,6,8:53,34,26,finca,9,8,12475,365
2067,8,30,6/15/05,Wednesday,6,9:22,38,28,livestock,5,5,4800,365
2068,9,23,6/15/05,Wednesday,6,9:53,17,40,agriculture,7,6,4050,365
2069,10,9,6/15/05,Wednesday,6,10:23,14,16,agriculture,11,10,4975,365
2070,10,9,6/15/05,Wednesday,6,10:23,9,14,other_work,11,10,4975,365
2071,10,9,6/15/05,Wednesday,6,10:23,23,43,steady_job,11,10,4975,365
2072,11,19,6/15/05,Wednesday,6,10:53,33,67,agriculture,5,5,6300,365
2073,12,29,6/15/05,Wednesday,6,11:23,22,14,finca,3,3,56200,365
2074,14,18,6/15/05,Wednesday,6,12:23,44,16,school,7,9,1300,365
2075,15,3,6/15/05,Wednesday,6,12:53,35,44,manufacture,10,10,40850,365
2076,17,7,6/15/05,Wednesday,6,13:53,37,28,gold,3,3,7175,365
2077,17,7,6/15/05,Wednesday,6,13:53,31,62,z,3,3,7175,365
2078,18,1,6/15/05,Wednesday,6,14:23,16,29,z,13,13,6050,365
2079,18,1,6/15/05,Wednesday,6,14:23,19,13,school,13,13,6050,365
2080,19,6,6/15/05,Wednesday,6,14:53,45,27,steady_job,7,7,800,365
2081,20,16,6/15/05,Wednesday,6,15:23,11,29,firewood,9,7,2100,365
2082,21,13,6/15/05,Wednesday,6,15:53,41,60,agriculture,10,6,3300,365
2083,21,13,6/15/05,Wednesday,6,15:53,10,14,z,10,6,3300,365
2084,22,4,6/15/05,Wednesday,6,16:23,6,30,other_work,12,11,7275,365
2085,22,4,6/15/05,Wednesday,6,16:23,12,17,z,12,11,7275,365
2086,22,4,6/15/05,Wednesday,6,16:23,40,18,z,12,11,7275,365
2087,23,5,6/15/05,Wednesday,6,16:53,1,27,finca,8,8,3175,365
2088,23,5,6/15/05,Wednesday,6,16:53,4,15,finca,8,8,3175,365
2089,25,31,6/15/05,Wednesday,6,17:53,24,50,z,13,7,600,365
2090,1,16,6/16/05,Thursday,6,5:50,11,29,z,9,7,2100,365
2091,2,1,6/16/05,Thursday,6,6:20,16,29,z,13,13,6050,365
2092,2,1,6/16/05,Thursday,6,6:20,19,13,z,13,13,6050,365
2093,3,26,6/16/05,Thursday,6,6:50,42,24,steady_job,4,4,14650,365
2094,4,29,6/16/05,Thursday,6,7:20,22,14,finca,3,3,56200,365
2095,5,13,6/16/05,Thursday,6,7:50,10,14,z,10,6,3300,365
2096,5,13,6/16/05,Thursday,6,7:50,41,60,z,10,6,3300,365
2097,6,24,6/16/05,Thursday,6,8:20,18,35,gold,11,10,2975,365
2098,6,24,6/16/05,Thursday,6,8:20,30,16,z,11,10,2975,365
2099,6,24,6/16/05,Thursday,6,8:20,36,18,steady_job,11,10,2975,365
2100,7,21,6/16/05,Thursday,6,8:50,25,50,gold,12,11,7600,365
2101,8,25,6/16/05,Thursday,6,9:20,5,40,wage,8,9,5925,365
2102,9,30,6/16/05,Thursday,6,9:50,38,28,wage,5,5,4800,365
2103,10,5,6/16/05,Thursday,6,10:20,1,27,finca,8,8,3175,365
2104,10,5,6/16/05,Thursday,6,10:20,4,15,finca,8,8,3175,365
2105,11,12,6/16/05,Thursday,6,10:50,15,32,finca,5,4,5550,365
2106,11,12,6/16/05,Thursday,6,10:50,29,13,z,5,4,5550,365
2107,12,10,6/16/05,Thursday,6,11:20,26,46,wage,8,9,7975,365
2108,13,3,6/16/05,Thursday,6,11:50,35,44,manufacture,9,10,40850,365
