choice,Tide,Wisk,EraPlus,Surf,Solo,All
Wisk,0.053750000,0.0467187500,0.06093750,0.046946960,0.06546875,0.03890625
Wisk,0.053750000,0.0482812500,0.05914063,0.048465030,0.06000000,0.03890625
Wisk,0.057656250,0.0482812500,0.05927455,0.048925580,0.06000000,0.03890625
Wisk,0.061562500,0.0373437500,0.06273438,0.057656250,0.06546875,0.03890625
Wisk,0.065468750,0.0381250000,0.06182292,0.046718750,0.06546875,0.04359375
Wisk,0.065468750,0.0406250000,0.06182292,0.065468750,0.06546875,0.04359375
Wisk,0.065468750,0.0467187500,0.06182292,0.065468750,0.05796875,0.04359375
Wisk,0.065468750,0.0467187500,0.06182292,0.065468750,0.05796875,0.04359375
Wisk,0.069687500,0.0387500000,0.06992188,0.054062500,0.05710938,0.04359375
EraPlus,0.063671880,0.0502937500,0.05585938,0.048046880,0.05195313,0.04054344
EraPlus,0.058463540,0.0636718800,0.05572917,0.055859380,0.06367188,0.04054344
EraPlus,0.058463540,0.0467968800,0.05585938,0.046015630,0.04679688,0.04054344
EraPlus,0.063671880,0.0389843800,0.06367188,0.063671880,0.05460938,0.04054344
EraPlus,0.046796880,0.0480468800,0.06351563,0.063671880,0.06367188,0.04054344
EraPlus,0.065468750,0.0531250000,0.06562500,0.065625000,0.06562500,0.04073406
EraPlus,0.060864580,0.0396997900,0.04630572,0.056226250,0.04514323,0.04229167
EraPlus,0.065312500,0.0496875000,0.06531250,0.065312500,0.06716375,0.04073406
EraPlus,0.064062500,0.0396997900,0.04843750,0.056250000,0.04843750,0.03843750
EraPlus,0.051546880,0.0467187500,0.05359375,0.056718750,0.06453125,0.03890625
EraPlus,0.058671880,0.0426436500,0.04890625,0.048906250,0.05867188,0.03890625
EraPlus,0.064531250,0.0489062500,0.06453125,0.056718750,0.06453125,0.03890625
EraPlus,0.064531250,0.0461279300,0.05203125,0.064531250,0.05541667,0.03890625
EraPlus,0.064531250,0.0567187500,0.06453125,0.056718750,0.05531250,0.03890625
EraPlus,0.064531250,0.0567187500,0.05203125,0.064531250,0.05851563,0.03890625
EraPlus,0.065468750,0.0498437500,0.04867188,0.049843750,0.06000000,0.03890625
Tide,0.055053940,0.0396997900,0.07193287,0.128020800,0.08307292,0.03887649
EraPlus,0.063515630,0.0558593800,0.05190104,0.048046880,0.06367188,0.04054344
EraPlus,0.064531250,0.0470312500,0.04703125,0.046718750,0.05015625,0.04359375
Tide,0.059270830,0.0396997900,0.05935198,0.056226250,0.05382750,0.03720531
Wisk,0.065546880,0.0300000000,0.06570313,0.053744530,0.05984375,0.04054344
Tide,0.070989580,0.0467187500,0.06127604,0.052876560,0.06656250,0.03281250
Surf,0.064479170,0.0396997900,0.05935198,0.064479170,0.05382750,0.03720531
Surf,0.063671880,0.0636718800,0.05951813,0.063671880,0.05195313,0.04054344
Tide,0.064062500,0.0396997900,0.05935198,0.048437500,0.05382750,0.03720531
Wisk,0.058671880,0.0585937500,0.06062500,0.056718750,0.06453125,0.03890625
Tide,0.063682920,0.0419531300,0.07771987,0.069273900,0.05695313,0.04101832
Wisk,0.052812500,0.0321875000,0.05281250,0.038906250,0.04976563,0.03890625
Wisk,0.058671880,0.0264977400,0.06453125,0.048906250,0.05867188,0.03890625
Wisk,0.058671880,0.0321093800,0.06453125,0.048906250,0.05867188,0.03890625
Wisk,0.065468750,0.0327479800,0.06546875,0.048906250,0.04984375,0.03890625
Wisk,0.061562500,0.0362176300,0.06546875,0.048906250,0.06546875,0.03890625
Tide,0.041562500,0.0435988500,0.06546875,0.048906250,0.06546875,0.03890625
Surf,0.064531250,0.0489062500,0.06437500,0.035000000,0.06453125,0.03890625
Surf,0.065468750,0.0654687500,0.05609375,0.027500000,0.06546875,0.04359375
Wisk,0.065468750,0.0279687500,0.06182292,0.046718750,0.06546875,0.04359375
Wisk,0.067382810,0.0261458300,0.05828125,0.059563130,0.07239583,0.04073406
Wisk,0.065625000,0.0218750000,0.06562500,0.059375000,0.06562500,0.04073406
Wisk,0.065625000,0.0515625000,0.06562500,0.050000000,0.06562500,0.04073406
Wisk,0.065625000,0.0406250000,0.06562500,0.050000000,0.06562500,0.04073406
Wisk,0.065312500,0.0578125000,0.06562500,0.057812500,0.06562500,0.04073406
Wisk,0.065312500,0.0656250000,0.06562500,0.062343750,0.06716375,0.04073406
Wisk,0.065312500,0.0656250000,0.06562500,0.059062500,0.06716375,0.04073406
Wisk,0.059218750,0.0531250000,0.06562500,0.059375000,0.06562500,0.04073406
Wisk,0.064531250,0.0410937500,0.06453125,0.038906250,0.06453125,0.03846234
Wisk,0.065312500,0.0531250000,0.06562500,0.057812500,0.06716375,0.04073406
All,0.055520830,0.0396997900,0.05935198,0.061666670,0.05382750,0.03218750
Tide,0.060546880,0.0421875000,0.06367188,0.053744530,0.05523438,0.04054344
Tide,0.056640630,0.0393260400,0.05195313,0.063593750,0.05195313,0.04054344
Tide,0.055683590,0.0451171900,0.06367188,0.063613280,0.05195313,0.04054344
Tide,0.048828130,0.0480468800,0.06367188,0.063671880,0.05195313,0.04054344
Tide,0.064531250,0.0489062500,0.06453125,0.049765630,0.05468750,0.03515625
Tide,0.048110350,0.0472973600,0.05146267,0.048920450,0.06685547,0.04054344
Tide,0.044921880,0.0636718800,0.05585938,0.055859380,0.06367188,0.04054344
Tide,0.055859380,0.0480468800,0.05846354,0.048046880,0.06367188,0.04054344
Tide,0.053281250,0.0464843800,0.06210938,0.046484380,0.06210938,0.04054344
Tide,0.056835940,0.0467968800,0.06367188,0.055859380,0.06367188,0.04054344
Tide,0.063671880,0.0552343800,0.06367188,0.055859380,0.05914063,0.04054344
Tide,0.058463540,0.0451171900,0.06367188,0.048046880,0.06367188,0.04054344
Tide,0.064453130,0.0636718800,0.04988810,0.056250000,0.06445313,0.04054344
Tide,0.060937500,0.0480468800,0.05781250,0.063671880,0.05781250,0.04054344
Tide,0.056718750,0.0518750000,0.06453125,0.056718750,0.05867188,0.03515625
Tide,0.046882580,0.0467968800,0.05273438,0.053744530,0.05195313,0.04054344
Tide,0.050833330,0.0396997900,0.04843750,0.048437500,0.06406250,0.03468750
Tide,0.049312500,0.0396997900,0.05885417,0.064062500,0.06406250,0.03468750
Tide,0.049312500,0.0396997900,0.05885417,0.064062500,0.06406250,0.03468750
Tide,0.048270830,0.0396997900,0.06406250,0.064062500,0.05885417,0.03468750
Tide,0.054062500,0.0396997900,0.06447917,0.046770830,0.05382750,0.03720531
Tide,0.042968750,0.0480468800,0.05585938,0.048046880,0.05292969,0.04054344
Tide,0.063671880,0.0480468800,0.05585938,0.048046880,0.06367188,0.04054344
Tide,0.052937500,0.0396997900,0.06406250,0.048437500,0.06406250,0.03468750
Tide,0.053854170,0.0396997900,0.06406250,0.048437500,0.04187500,0.03750000
Tide,0.054882810,0.0421875000,0.06367188,0.048046880,0.05023438,0.04054344
Tide,0.053645830,0.0396997900,0.05885417,0.046875000,0.03989583,0.03750000
Wisk,0.055859380,0.0467968800,0.05846354,0.046241320,0.04679688,0.04054344
Tide,0.055807620,0.0434472700,0.06453125,0.048906250,0.05867188,0.03515625
EraPlus,0.063906250,0.0482812500,0.03968750,0.068593750,0.05804688,0.03890625
Surf,0.074687500,0.0635085200,0.07468750,0.043437500,0.07468750,0.04073406
EraPlus,0.062031250,0.0467187500,0.05941406,0.035156250,0.06234375,0.03515625
EraPlus,0.063437500,0.0490625000,0.05250000,0.050937500,0.06343750,0.04073406
Wisk,0.058671880,0.0329001500,0.06453125,0.056718750,0.06453125,0.03890625
EraPlus,0.065312500,0.0653125000,0.05593750,0.049687500,0.06716375,0.04073406
Wisk,0.063437500,0.0275000000,0.06343750,0.047812500,0.06343750,0.04073406
EraPlus,0.063437500,0.0509375000,0.05250000,0.047812500,0.06343750,0.04073406
Wisk,0.062343750,0.0421875000,0.06234375,0.046718750,0.05062500,0.03515625
Wisk,0.062343750,0.0421875000,0.06234375,0.046718750,0.05453125,0.03515625
EraPlus,0.063437500,0.0478125000,0.06343750,0.047812500,0.06343750,0.04073406
Wisk,0.051406250,0.0476562500,0.06320313,0.031250000,0.06312500,0.03515625
Solo,0.060751490,0.0499843800,0.05976563,0.057968750,0.04182292,0.03718750
EraPlus,0.064062500,0.0551041700,0.06406250,0.048437500,0.06716375,0.04073406
EraPlus,0.067187500,0.0671875000,0.04687500,0.058437500,0.06716375,0.04073406
EraPlus,0.047472290,0.0396997900,0.05368458,0.055000000,0.05400077,0.03468750
EraPlus,0.060664060,0.0479687500,0.06359375,0.048281250,0.06359375,0.03846234
EraPlus,0.061367190,0.0489062500,0.05906250,0.048906250,0.05867188,0.03846234
Wisk,0.058671880,0.0426562500,0.05687500,0.048906250,0.05289063,0.03515625
EraPlus,0.052812500,0.0489062500,0.04515625,0.052876560,0.05296875,0.03515625
EraPlus,0.067187500,0.0671875000,0.06718750,0.063125000,0.06716375,0.04073406
Solo,0.058671880,0.0496234400,0.06380208,0.062343750,0.06453125,0.03890625
Solo,0.064062500,0.0430208300,0.04843750,0.064062500,0.04843750,0.03720531
Solo,0.064062500,0.0396997900,0.06406250,0.056250000,0.05625000,0.03720531
Solo,0.058463540,0.0459375000,0.06367188,0.048046880,0.05914063,0.04054344
Solo,0.058994020,0.0467968800,0.06426339,0.056171880,0.04914063,0.04054344
Solo,0.064453130,0.0636718800,0.05273438,0.046640630,0.05546875,0.04054344
Solo,0.046882580,0.0467968800,0.05273438,0.053744530,0.05195313,0.04054344
Solo,0.064479170,0.0396997900,0.06447917,0.055625000,0.05406250,0.03720531
Solo,0.058854170,0.0396997900,0.05885417,0.064062500,0.05885417,0.03843750
Solo,0.057500000,0.0396997900,0.06406250,0.056250000,0.04979167,0.04156250
Solo,0.055312500,0.0467968800,0.06445313,0.048828130,0.05898438,0.04054344
Tide,0.043462020,0.0396997900,0.05935198,0.056226250,0.05382750,0.03364583
Tide,0.064531250,0.0489062500,0.05080423,0.038906250,0.05867188,0.03890625
Surf,0.062675780,0.0420312500,0.04886719,0.041484380,0.04546875,0.04054344
Wisk,0.064531250,0.0556250000,0.06453125,0.049765630,0.05541667,0.03515625
EraPlus,0.063671880,0.0636718800,0.06367188,0.063671880,0.05523438,0.04054344
EraPlus,0.058463540,0.0389843800,0.06367188,0.055859380,0.05945313,0.04054344
EraPlus,0.057780700,0.0488281300,0.05859375,0.044296880,0.05273438,0.04054344
Wisk,0.070473960,0.0452127700,0.06325521,0.059563130,0.06932292,0.04073406
Wisk,0.068125000,0.0483437500,0.06343750,0.059563130,0.07093750,0.04073406
Solo,0.070937500,0.0584375000,0.06343750,0.059563130,0.07093750,0.04073406
Surf,0.065468750,0.0498437500,0.05960938,0.038125000,0.06000000,0.03890625
EraPlus,0.062656250,0.0510416700,0.05898438,0.052876560,0.06656250,0.03281250
Wisk,0.050116740,0.0332812500,0.05281250,0.034441960,0.05468750,0.03890625
Wisk,0.055416670,0.0426562500,0.06453125,0.056718750,0.05541667,0.03890625
Wisk,0.065625000,0.0203125000,0.06562500,0.050000000,0.06562500,0.04073406
Wisk,0.064531250,0.0481344300,0.06453125,0.056718750,0.05851563,0.03890625
Wisk,0.065312500,0.0265625000,0.06562500,0.057812500,0.06562500,0.04031250
Wisk,0.065625000,0.0409375000,0.06562500,0.051718750,0.06716375,0.04073406
Solo,0.046718750,0.0498437500,0.05960938,0.045538190,0.04437500,0.03890625
Surf,0.054602580,0.0576562500,0.06546875,0.038125000,0.06000000,0.03890625
Tide,0.042566290,0.0655468800,0.04460938,0.053744530,0.05771672,0.04054344
Tide,0.056770830,0.0396997900,0.05625000,0.064062500,0.04843750,0.03720531
Tide,0.040851100,0.0502937500,0.05846354,0.055234380,0.04679688,0.04054344
Tide,0.056250000,0.0396997900,0.04843750,0.048437500,0.04843750,0.03843750
Tide,0.048645830,0.0481250000,0.06543750,0.065383520,0.05600000,0.03890625
Tide,0.051210940,0.0467968800,0.05273438,0.044218750,0.05195313,0.04054344
Tide,0.052734380,0.0467968800,0.05859375,0.064453130,0.05206473,0.04054344
Tide,0.052083330,0.0396997900,0.05364583,0.056226250,0.05364583,0.03843750
Tide,0.050390630,0.0488281300,0.06445313,0.048828130,0.06445313,0.04054344
Tide,0.043437500,0.0496875000,0.06062500,0.057500000,0.06716375,0.04073406
All,0.065156250,0.0421875000,0.05148438,0.057968750,0.05343750,0.03171875
Surf,0.065312500,0.0656250000,0.06562500,0.038906250,0.06716375,0.04073406
Tide,0.049843750,0.0467187500,0.06546875,0.054010420,0.05601563,0.04359375
Tide,0.043515630,0.0435988500,0.06546875,0.048906250,0.06546875,0.03890625
Surf,0.058203130,0.0460156300,0.05976563,0.050156250,0.05976563,0.03718750
Surf,0.066562500,0.0500195300,0.06484375,0.015901440,0.05875000,0.03226563
Surf,0.065156250,0.0576562500,0.06203125,0.025390630,0.06515625,0.03171875
Surf,0.059843750,0.0436458300,0.06572917,0.049895830,0.05010417,0.03166667
Surf,0.066250000,0.0587500000,0.07343750,0.043437500,0.06716375,0.04073406
Surf,0.066250000,0.0587500000,0.06656250,0.043437500,0.06716375,0.04073406
Tide,0.038829790,0.0437637100,0.06500000,0.046718750,0.06546875,0.03890625
EraPlus,0.065625000,0.0656250000,0.03437500,0.050000000,0.06562500,0.04031250
EraPlus,0.074414060,0.0635937500,0.03870833,0.071505680,0.08893750,0.04073406
Tide,0.065312500,0.0656250000,0.06562500,0.062343750,0.06716375,0.04073406
EraPlus,0.067187500,0.0671875000,0.06718750,0.063125000,0.06716375,0.04073406
Wisk,0.061315940,0.0496242200,0.06165469,0.052876560,0.05929969,0.03846234
Solo,0.057812500,0.0480468800,0.06367188,0.048046880,0.04785156,0.04054344
Tide,0.040182620,0.0434472700,0.06453125,0.048906250,0.05867188,0.03515625
Surf,0.064531250,0.0489062500,0.06437500,0.033984380,0.06453125,0.03890625
Surf,0.064531250,0.0489062500,0.06437500,0.026406250,0.05015625,0.03890625
Wisk,0.064531250,0.0342187500,0.05453125,0.064531250,0.05015625,0.04359375
Wisk,0.057135420,0.0270312500,0.06234375,0.046718750,0.05062500,0.03515625
Tide,0.045312500,0.0562500000,0.06562500,0.050000000,0.06562500,0.04073406
Tide,0.049687500,0.0462500000,0.05851563,0.056718750,0.05851563,0.03890625
Tide,0.067187500,0.0671875000,0.06718750,0.051562500,0.06716375,0.04073406
Solo,0.060864580,0.0396997900,0.04630572,0.056226250,0.04514323,0.04229167
Solo,0.059062500,0.0316819900,0.04843750,0.048437500,0.04843750,0.03843750
Solo,0.063671880,0.0358593800,0.05908891,0.055234380,0.05195313,0.04054344
Solo,0.064062500,0.0396997900,0.06406250,0.056226250,0.05625000,0.03843750
Solo,0.063515630,0.0480468800,0.05765625,0.063671880,0.05781250,0.04054344
Solo,0.048776040,0.0480468800,0.05781250,0.063671880,0.05195313,0.04054344
Tide,0.052500000,0.0396997900,0.06447917,0.055625000,0.05382750,0.03720531
Tide,0.056640630,0.0502937500,0.06445313,0.048828130,0.06445313,0.04054344
Solo,0.064531250,0.0567187500,0.05759233,0.038906250,0.04851563,0.03890625
Surf,0.065312500,0.0528125000,0.06531250,0.034062500,0.06531250,0.04073406
Surf,0.060625000,0.0489062500,0.04984375,0.015777140,0.04976563,0.03846234
EraPlus,0.049893230,0.0489062500,0.04359375,0.031093750,0.05867188,0.03890625
Wisk,0.052812500,0.0319140600,0.05867188,0.038906250,0.05468750,0.03890625
Tide,0.044218750,0.0489062500,0.06453125,0.045563860,0.06453125,0.03890625
Wisk,0.064531250,0.0420312500,0.06453125,0.048906250,0.05867188,0.03890625
Wisk,0.064531250,0.0279687500,0.06437500,0.064531250,0.05851563,0.03890625
Tide,0.048906250,0.0489062500,0.06437500,0.048906250,0.06453125,0.03890625
All,0.059062500,0.0396997900,0.05935198,0.056226250,0.05382750,0.03843750
Wisk,0.059765630,0.0282232900,0.05593750,0.046796880,0.06367188,0.04054344
Tide,0.038828130,0.0435988500,0.06546875,0.048906250,0.06546875,0.03890625
Wisk,0.070625000,0.0709375000,0.07125000,0.066875000,0.06716375,0.04073406
Wisk,0.064531250,0.0567187500,0.06453125,0.064531250,0.05851563,0.03890625
Wisk,0.063515630,0.0459375000,0.05500000,0.048046880,0.06367188,0.04054344
Tide,0.060663090,0.0619043000,0.06093359,0.053744530,0.05253125,0.04054344
Tide,0.066796880,0.0667968800,0.06679688,0.066796880,0.05507813,0.04054344
Tide,0.053645830,0.0396997900,0.04843750,0.048437500,0.04843750,0.03720531
Tide,0.052656250,0.0568750000,0.06437500,0.053744530,0.06570313,0.04054344
Tide,0.053203130,0.0556250000,0.06343750,0.056718750,0.06453125,0.03890625
Tide,0.048854170,0.0396997900,0.06447917,0.055625000,0.05927083,0.03720531
Tide,0.047291670,0.0396997900,0.06447917,0.046770830,0.05382750,0.03720531
Tide,0.055859380,0.0451171900,0.06367188,0.048046880,0.04976563,0.04054344
Tide,0.058072920,0.0396997900,0.05935198,0.047812500,0.04989583,0.03720531
Surf,0.064531250,0.0496234400,0.06453125,0.016603860,0.05036542,0.03515625
Surf,0.064531250,0.0496234400,0.06453125,0.020510110,0.05036542,0.03515625
Surf,0.064531250,0.0496234400,0.06453125,0.044212950,0.06453125,0.03515625
Surf,0.055859380,0.0421875000,0.06367188,0.040994320,0.06367188,0.04054344
Surf,0.064531250,0.0496234400,0.06453125,0.008365779,0.05867188,0.03515625
Tide,0.054635420,0.0421875000,0.06234375,0.046718750,0.06234375,0.03515625
Surf,0.053750000,0.0482812500,0.05914063,0.036746280,0.06000000,0.03890625
Wisk,0.052812500,0.0391406300,0.06062500,0.051718750,0.06453125,0.03890625
Wisk,0.059062500,0.0263864900,0.04843750,0.056226250,0.04843750,0.03720531
Wisk,0.064531250,0.0489062500,0.06453125,0.048906250,0.05531250,0.03890625
Tide,0.051875000,0.0396997900,0.06447917,0.050019290,0.06447917,0.03720531
Wisk,0.064531250,0.0389062500,0.06437500,0.064531250,0.06453125,0.03890625
Wisk,0.064531250,0.0326562500,0.06119792,0.046718750,0.05015625,0.04125000
EraPlus,0.053255210,0.0502937500,0.05210938,0.063671880,0.04945313,0.04210938
Wisk,0.064531250,0.0342187500,0.06453125,0.056718750,0.05234375,0.04359375
Wisk,0.063671880,0.0417187500,0.06367188,0.053744530,0.05390625,0.04054344
Wisk,0.063671880,0.0426302100,0.05195313,0.063671880,0.05195313,0.04054344
EraPlus,0.058463540,0.0636718800,0.05299479,0.055859380,0.06367188,0.04054344
Wisk,0.064062500,0.0259375000,0.05935198,0.064062500,0.05382750,0.03720531
EraPlus,0.061093750,0.0567187500,0.05281250,0.052876560,0.05867188,0.03890625
EraPlus,0.060625000,0.0489062500,0.04984375,0.031402140,0.04976563,0.03846234
EraPlus,0.033125000,0.0480468800,0.04804688,0.055234380,0.05771672,0.04054344
EraPlus,0.055859380,0.0467968800,0.05585938,0.046015630,0.05771672,0.04054344
EraPlus,0.052348540,0.0396997900,0.05625000,0.048437500,0.06406250,0.03843750
EraPlus,0.057534720,0.0396997900,0.06447917,0.048854170,0.05927083,0.03720531
EraPlus,0.055703130,0.0461718800,0.05570313,0.063671880,0.06367188,0.04054344
EraPlus,0.053255210,0.0502937500,0.04156250,0.055859380,0.04945313,0.04210938
Tide,0.055859380,0.0636718800,0.05782000,0.063671880,0.06367188,0.04054344
EraPlus,0.060625000,0.0549900000,0.04500000,0.050625000,0.06453125,0.03890625
Surf,0.065625000,0.0572906300,0.06562500,0.028125000,0.06716375,0.04073406
EraPlus,0.050725570,0.0530729200,0.04900949,0.045755210,0.06791667,0.04054344
Surf,0.058671880,0.0489062500,0.06453125,0.023281250,0.06453125,0.03890625
EraPlus,0.061354170,0.0500000000,0.06562500,0.050000000,0.06562500,0.04073406
Surf,0.065312500,0.0496875000,0.06531250,0.111503000,0.06716375,0.04073406
EraPlus,0.065312500,0.0496875000,0.06531250,0.065312500,0.06716375,0.04073406
Tide,0.054454790,0.0437637100,0.06500000,0.046718750,0.06546875,0.03890625
EraPlus,0.065580360,0.0578860300,0.04343750,0.057775740,0.06716375,0.04073406
EraPlus,0.067187500,0.0515625000,0.06718750,0.067187500,0.06716375,0.04073406
EraPlus,0.067187500,0.0593750000,0.04531250,0.067187500,0.06716375,0.04073406
Surf,0.067187500,0.0671875000,0.06718750,0.035937500,0.06716375,0.04073406
Surf,0.067187500,0.0671875000,0.06718750,0.035937500,0.06716375,0.04073406
Tide,0.046914060,0.0540104200,0.05687500,0.046718750,0.06546875,0.04359375
EraPlus,0.067187500,0.0671875000,0.06718750,0.067187500,0.06716375,0.04073406
Wisk,0.058671880,0.0442326400,0.06052083,0.064531250,0.06453125,0.03890625
EraPlus,0.063515630,0.0636718800,0.05190104,0.053744530,0.06367188,0.04054344
Tide,0.044296880,0.0435988500,0.06546875,0.048906250,0.06546875,0.03890625
Tide,0.050625000,0.0467187500,0.06546875,0.057656250,0.05453125,0.03890625
Tide,0.038147980,0.0498437500,0.06546875,0.065468750,0.06546875,0.03890625
Surf,0.061354170,0.0531250000,0.06562500,0.035937500,0.06562500,0.04073406
Surf,0.059375000,0.0500000000,0.06562500,0.026562500,0.06562500,0.04073406
Surf,0.065625000,0.0531250000,0.06562500,0.026562500,0.06562500,0.04073406
Surf,0.065500000,0.0500000000,0.06562500,0.050000000,0.06562500,0.04073406
Solo,0.064531250,0.0467187500,0.05953125,0.046718750,0.03453125,0.04359375
Wisk,0.065625000,0.0453125000,0.06562500,0.050000000,0.06562500,0.04073406
Tide,0.048906250,0.0435937500,0.06453125,0.056718750,0.05851563,0.03890625
Wisk,0.055809840,0.0482812500,0.05943359,0.057656250,0.06546875,0.03890625
